DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
BOF1,267425,Mk10,DS,2,0,2,209,209,15:13:52 10-Aug-2024,NP,B,44.8741,-66.6794,44.8741,-66.6794,6,,401677510,-121
BOF1,267425,Mk10,DS,1,0,1,,,15:38:08 10-Aug-2024,MC,B,44.8962,-66.6793,44.8962,-66.6793,6,,401677488,-125
BOF1,267425,Mk10,DS,1,0,0,,,16:04:55 10-Aug-2024,O3,B,44.9064,-66.6764,44.9064,-66.6764,6,,401677490,-125
BOF1,267425,Mk10,DS,3,0,2,282,60,16:11:09 10-Aug-2024,NN,A,44.9100,-66.6701,44.9100,-66.6701,6,,401677498,-132
BOF1,267425,Mk10,DS,1,0,1,,,22:32:07 10-Aug-2024,SR,B,44.7165,-66.6591,44.7165,-66.6591,8,,401677548,-128
BOF1,267425,Mk10,DS,1,0,1,,,22:32:07 10-Aug-2024,CS,B,44.6798,-66.6110,44.6798,-66.6110,,,401677474,-134
BOF1,267425,Mk10,DS,2,0,1,18,18,23:23:04 10-Aug-2024,NP,B,44.6900,-66.4160,44.6900,-66.4160,8,,401677460,-134
BOF1,267425,Mk10,DS,2,0,1,52,52,23:56:12 10-Aug-2024,A1,B,44.6204,-66.5395,44.6204,-66.5395,6,,401677477,-129
BOF1,267425,Mk10,DS,4,0,1,26,16,01:02:55 11-Aug-2024,NP,0,44.5929,-66.5690,44.5929,-66.5690,58,,401677469,-121
BOF1,267425,Mk10,DS,5,0,1,50,21,01:15:45 11-Aug-2024,MC,0,44.6104,-66.5595,44.6104,-66.5595,46,,401677471,-118
BOF1,267425,Mk10,DS,1,0,1,,,02:44:05 11-Aug-2024,NP,B,44.5804,-66.5801,44.5804,-66.5801,8,,401677483,-136
BOF1,267425,Mk10,DS,1,0,0,,,02:54:44 11-Aug-2024,MC,B,44.5857,-66.5784,44.5857,-66.5784,6,,401677507,-126
BOF1,267425,Mk10,DS,3,0,3,133,33,03:15:44 11-Aug-2024,O3,A,44.6444,-66.5219,44.6444,-66.5219,6,,401677508,-121
BOF1,267425,Mk10,DS,2,0,1,15,15,03:42:11 11-Aug-2024,NN,B,44.6593,-66.4965,44.6593,-66.4965,6,,401677504,-131
BOF1,267425,Mk10,DS,1,0,1,,,08:14:52 11-Aug-2024,SR,B,44.6571,-66.4939,44.6571,-66.4939,8,,401677502,-131
BOF1,267425,Mk10,DS,2,0,1,31,31,09:01:19 11-Aug-2024,A1,B,44.5950,-66.5303,44.5950,-66.5303,8,,401677508,-138
BOF1,267425,Mk10,DS,3,0,2,48,31,09:01:46 11-Aug-2024,CS,A,44.6378,-66.4274,44.6378,-66.4274,7,,401677516,-127
BOF1,267425,Mk10,DS,1,0,0,,,10:41:55 11-Aug-2024,CS,B,44.6367,-66.4305,44.6367,-66.4305,8,,401677463,-131
BOF1,267425,Mk10,DS,1,0,0,,,13:34:00 11-Aug-2024,MC,B,44.6130,-66.3967,44.6130,-66.3967,8,,401677475,-127
BOF1,267425,Mk10,DS,1,0,0,,,14:26:23 11-Aug-2024,NN,B,44.6204,-66.4074,44.6204,-66.4074,6,,401677496,-132
BOF1,267425,Mk10,DS,1,0,1,,,15:12:22 11-Aug-2024,MC,B,44.7002,-66.3997,44.7002,-66.3997,8,,401677468,-118
BOF1,267425,Mk10,DS,1,0,1,,,15:24:04 11-Aug-2024,O3,B,44.7160,-66.3974,44.7160,-66.3974,6,,401677491,-140
BOF1,267425,Mk10,DS,3,0,2,193,56,16:01:20 11-Aug-2024,NN,A,44.8192,-66.5797,44.8192,-66.5797,8,,401677496,-129
BOF1,267425,Mk10,DS,1,0,1,,,17:04:55 11-Aug-2024,O3,B,44.8953,-66.6594,44.8953,-66.6594,8,,401677467,-133
BOF1,267425,Mk10,DS,2,0,0,62,62,20:13:05 11-Aug-2024,CS,B,45.0092,-66.7079,45.0092,-66.7079,8,,401677491,-125
BOF1,267425,Mk10,DS,2,0,2,22,22,21:56:49 11-Aug-2024,CS,B,44.9964,-66.9265,44.9964,-66.9265,7,,401677524,-129
BOF1,267425,Mk10,DS,3,0,1,182,26,22:00:55 11-Aug-2024,SR,A,45.0192,-66.7320,45.0192,-66.7320,6,,401677500,-120
BOF1,267425,Mk10,DS,1,0,1,,,22:02:39 11-Aug-2024,A1,B,44.9526,-66.7410,44.9526,-66.7410,6,,401677471,-138
BOF1,267425,Mk10,DS,1,0,0,,,22:19:40 11-Aug-2024,NK,B,44.9478,-66.7120,44.9478,-66.7120,6,,401677490,-137
BOF1,267425,Mk10,DS,1,0,0,,,23:17:02 11-Aug-2024,MC,B,44.9807,-66.7730,44.9807,-66.7730,8,,401677488,-127
BOF1,267425,Mk10,DS,1,0,0,,,23:35:32 11-Aug-2024,A1,B,44.9823,-66.7758,44.9823,-66.7758,6,,401677486,-129
BOF1,267425,Mk10,DS,2,0,0,175,175,23:36:59 11-Aug-2024,SR,B,44.9826,-66.7949,44.9826,-66.7949,6,,401677488,-128
BOF1,267425,Mk10,DS,2,0,1,412,412,00:01:21 12-Aug-2024,NK,B,44.9724,-66.7818,44.9724,-66.7818,6,,401677496,-130
BOF1,267425,Mk10,DS,1,0,1,,,00:49:58 12-Aug-2024,NP,B,45.0139,-66.8698,45.0139,-66.8698,8,,401677470,-136
BOF1,267425,Mk10,DS,2,0,1,31,31,02:32:23 12-Aug-2024,NP,B,44.9821,-66.8767,44.9821,-66.8767,8,,401677447,-129
BOF1,267425,Mk10,DS,1,0,1,,,02:32:39 12-Aug-2024,MC,B,44.9593,-66.8451,44.9593,-66.8451,6,,401677451,-126
BOF1,267425,Mk10,DS,1,0,0,,,02:32:39 12-Aug-2024,O3,B,44.9765,-66.8654,44.9765,-66.8654,6,,401677454,-134
BOF1,267425,Mk10,DS,2,0,2,465,465,04:11:56 12-Aug-2024,O3,B,44.9502,-66.8132,44.9502,-66.8132,8,,401677490,-134
BOF1,267425,Mk10,DS,1,0,1,,,08:16:12 12-Aug-2024,CS,B,44.9066,-66.8944,44.9066,-66.8944,8,,401677536,-138
BOF1,267425,Mk10,DS,1,0,0,,,09:17:49 12-Aug-2024,SR,B,44.8688,-66.8126,44.8688,-66.8126,8,,401677493,-125
BOF1,267425,Mk10,DS,2,0,1,183,183,10:13:05 12-Aug-2024,A1,B,44.8498,-66.7815,44.8498,-66.7815,8,,401677490,-129
BOF1,267425,Mk10,DS,1,0,1,,,10:34:05 12-Aug-2024,NK,B,44.8495,-66.7881,44.8495,-66.7881,6,,401677486,-133
BOF1,267425,Mk10,DS,2,0,2,103,103,10:55:18 12-Aug-2024,SR,B,44.8458,-66.7420,44.8458,-66.7420,8,,401677462,-129
BOF1,267425,Mk10,DS,1,0,1,,,12:20:37 12-Aug-2024,NK,B,44.9287,-66.7569,44.9287,-66.7569,6,,401677505,-133
BOF1,267425,Mk10,DS,1,0,1,,,13:13:29 12-Aug-2024,NP,B,44.9157,-66.7981,44.9157,-66.7981,7,,401677500,-136
BOF1,267425,Mk10,DS,1,0,1,,,13:13:29 12-Aug-2024,MC,B,44.8972,-66.8581,44.8972,-66.8581,7,,401677498,-130
BOF1,267425,Mk10,DS,1,0,0,,,13:55:00 12-Aug-2024,NK,B,44.8932,-66.8479,44.8932,-66.8479,8,,401677484,-135
BOF1,267425,Mk10,DS,3,0,1,114,20,14:51:24 12-Aug-2024,NP,A,44.8520,-66.7303,44.8520,-66.7303,,,401677467,-119
BOF1,267425,Mk10,DS,3,0,2,114,20,14:51:24 12-Aug-2024,MC,A,44.8668,-66.7666,44.8668,-66.7666,8,,401677505,-116
BOF1,267425,Mk10,DS,1,0,1,,,15:51:45 12-Aug-2024,NN,B,44.8486,-66.7208,44.8486,-66.7208,8,,401677500,-125
BOF1,267425,Mk10,DS,4,0,0,55,19,16:15:16 12-Aug-2024,O3,2,44.8874,-66.8471,44.8874,-66.8471,56,,401677505,-126
BOF1,267425,Mk10,DS,1,0,1,,,16:30:27 12-Aug-2024,MC,B,44.8873,-66.8470,44.8873,-66.8470,6,,401677506,-132
BOF1,267425,Mk10,DS,1,0,1,,,16:30:27 12-Aug-2024,NP,B,44.8869,-66.8458,44.8869,-66.8458,,,401677505,-137
BOF1,267425,Mk10,DS,2,0,2,69,69,17:26:01 12-Aug-2024,NN,B,44.8866,-66.8400,44.8866,-66.8400,8,,401677458,-135
BOF1,267425,Mk10,DS,3,0,2,79,19,17:56:15 12-Aug-2024,O3,A,44.9357,-66.9158,44.9357,-66.9158,5,,401677517,-129
BOF1,267425,Mk10,DS,2,0,2,19,19,21:10:33 12-Aug-2024,CS,B,44.9168,-66.8576,44.9168,-66.8576,8,,401677457,-120
BOF1,267425,Mk10,DS,1,0,0,,,21:29:08 12-Aug-2024,SR,B,44.9117,-66.8593,44.9117,-66.8593,6,,401677486,-133
BOF1,267425,Mk10,DS,3,0,1,97,14,23:07:55 12-Aug-2024,SR,A,44.9192,-66.8162,44.9192,-66.8162,8,,401677474,-118
BOF1,267425,Mk10,DS,4,0,1,64,14,23:08:15 12-Aug-2024,A1,0,44.9304,-66.7889,44.9304,-66.7889,46,,401677482,-119
BOF1,267425,Mk10,DS,1,0,0,,,23:34:21 12-Aug-2024,NK,B,44.9406,-66.7889,44.9406,-66.7889,6,,401677496,-133
BOF1,267425,Mk10,DS,1,0,0,,,00:39:51 13-Aug-2024,NP,B,44.9336,-66.7776,44.9336,-66.7776,8,,401677472,-125
BOF1,267425,Mk10,DS,1,0,0,,,03:21:07 13-Aug-2024,NN,B,44.9565,-66.7865,44.9565,-66.7865,8,,401677449,-129
BOF1,267425,Mk10,DS,4,0,3,128,32,03:26:44 13-Aug-2024,O3,1,44.8960,-66.8478,44.8960,-66.8478,56,,401677492,-120
BOF1,267425,Mk10,DS,2,0,1,276,276,09:17:21 13-Aug-2024,CS,B,44.9598,-66.8002,44.9598,-66.8002,8,,401677494,-131
BOF1,267425,Mk10,DS,1,0,1,,,09:46:18 13-Aug-2024,A1,B,44.9718,-66.7955,44.9718,-66.7955,6,,401677503,-129
BOF1,267425,Mk10,DS,7,0,1,54,17,10:53:28 13-Aug-2024,CS,1,44.9323,-66.8661,44.9323,-66.8661,58,,401677488,-127
BOF1,267425,Mk10,DS,5,0,2,66,29,11:49:02 13-Aug-2024,NK,1,44.9631,-66.8738,44.9631,-66.8738,48,,401677492,-120
BOF1,267425,Mk10,DS,1,0,1,,,12:57:45 13-Aug-2024,NP,B,44.9333,-66.9000,44.9333,-66.9000,8,,401677483,-133
BOF1,267425,Mk10,DS,3,0,2,263,123,13:35:23 13-Aug-2024,NK,A,44.8988,-66.8584,44.8988,-66.8584,8,,401677490,-129
BOF1,267425,Mk10,DS,2,0,1,48,48,14:45:10 13-Aug-2024,NP,B,44.9642,-66.9260,44.9642,-66.9260,8,,401677508,-135
BOF1,267425,Mk10,DS,1,0,1,,,15:36:44 13-Aug-2024,NN,B,44.9747,-66.9310,44.9747,-66.9310,8,,401677502,-121
BOF1,267425,Mk10,DS,2,0,1,194,194,16:17:10 13-Aug-2024,NP,B,44.9727,-66.9029,44.9727,-66.9029,8,,401677488,-133
BOF1,267425,Mk10,DS,2,0,0,299,299,17:09:12 13-Aug-2024,O3,B,44.9496,-66.7021,,,7,,401677505,-124
BOF1,267425,Mk10,DS,3,0,2,19,18,17:21:04 13-Aug-2024,NN,A,44.9435,-66.6173,44.9435,-66.6173,6,,401677505,-130
BOF1,267425,Mk10,DS,1,0,1,,,18:43:38 13-Aug-2024,O3,B,44.9298,-66.5750,44.9298,-66.5750,6,,401677555,-139
BOF1,267425,Mk10,DS,3,0,1,55,20,18:53:30 13-Aug-2024,CS,A,44.9884,-66.8884,44.9884,-66.8884,8,,401677499,-134
BOF1,267425,Mk10,DS,2,0,1,231,231,20:30:45 13-Aug-2024,CS,B,44.9929,-66.8933,44.9929,-66.8933,8,,401677473,-126
BOF1,267425,Mk10,DS,1,0,0,,,20:57:37 13-Aug-2024,SR,B,44.9829,-66.8978,44.9829,-66.8978,6,,401677486,-133
BOF1,267425,Mk10,DS,1,0,0,,,22:11:05 13-Aug-2024,CS,B,44.9910,-66.8887,44.9910,-66.8887,8,,401677491,-128
BOF1,267425,Mk10,DS,4,0,1,202,19,22:33:52 13-Aug-2024,SR,0,44.9612,-66.8342,44.9612,-66.8342,56,,401677498,-135
BOF1,267425,Mk10,DS,3,0,0,25,16,22:44:07 13-Aug-2024,A1,A,44.9711,-66.8155,,,6,,401677499,-127
BOF1,267425,Mk10,DS,4,0,3,18,17,23:17:22 13-Aug-2024,NK,0,44.9436,-66.7934,44.9436,-66.7934,48,,401677483,-133
BOF1,267425,Mk10,DS,5,0,2,154,39,00:09:14 14-Aug-2024,MC,2,44.9037,-66.7430,44.9037,-66.7430,56,,401677504,-121
BOF1,267425,Mk10,DS,5,0,1,88,19,00:16:40 14-Aug-2024,SR,2,44.9042,-66.7543,44.9042,-66.7543,56,,401677504,-129
BOF1,267425,Mk10,DS,2,0,1,186,186,00:15:12 14-Aug-2024,A1,B,44.9086,-66.7511,44.9086,-66.7511,6,,401677508,-133
BOF1,267425,Mk10,DS,1,0,1,,,00:22:39 14-Aug-2024,NP,B,44.9013,-66.7495,44.9013,-66.7495,6,,401677497,-135
BOF1,267425,Mk10,DS,3,0,0,144,50,01:00:02 14-Aug-2024,MB,A,44.8624,-66.8512,44.8624,-66.8512,8,,401677502,-128
BOF1,267425,Mk10,DS,4,0,1,156,44,01:24:44 14-Aug-2024,NN,1,44.8690,-66.8949,44.8690,-66.8949,56,,401677494,-128
BOF1,267425,Mk10,DS,1,0,0,,,01:51:46 14-Aug-2024,MC,B,44.8549,-66.9043,44.8549,-66.9043,6,,401677492,-122
BOF1,267425,Mk10,DS,1,0,0,,,02:38:34 14-Aug-2024,O3,B,44.8487,-66.9083,44.8487,-66.9083,6,,401677524,-131
BOF1,267425,Mk10,DS,1,0,0,,,03:06:49 14-Aug-2024,NN,B,44.8807,-66.9097,44.8807,-66.9097,6,,401677548,-127
BOF1,267425,Mk10,DS,2,0,2,40,40,03:35:13 14-Aug-2024,MC,B,44.9153,-66.8271,44.9153,-66.8271,6,,401677507,-131
BOF1,267425,Mk10,DS,7,0,0,55,18,04:16:47 14-Aug-2024,O3,1,44.9638,-66.8092,44.9638,-66.8092,48,,401677497,-121
BOF1,267425,Mk10,DS,1,0,1,,,04:47:33 14-Aug-2024,NN,B,44.9649,-66.8122,44.9649,-66.8122,8,,401677502,-137
BOF1,267425,Mk10,DS,1,0,1,,,08:13:05 14-Aug-2024,SR,B,44.9674,-66.8097,44.9674,-66.8097,8,,401677508,-135
BOF1,267425,Mk10,DS,1,0,0,,,08:35:50 14-Aug-2024,CS,B,44.9928,-66.8205,44.9928,-66.8205,6,,401677490,-138
BOF1,267425,Mk10,DS,2,0,2,460,460,09:52:44 14-Aug-2024,SR,B,44.9882,-66.9634,44.9882,-66.9634,8,,401677490,-136
BOF1,267425,Mk10,DS,2,0,0,23,23,10:11:43 14-Aug-2024,CS,B,44.9333,-66.9660,44.9333,-66.9660,6,,401677490,-129
BOF1,267425,Mk10,DS,3,0,2,144,103,11:25:21 14-Aug-2024,NK,A,44.9272,-66.7711,44.9272,-66.7711,8,,401677499,-124
BOF1,267425,Mk10,DS,1,0,1,,,12:42:56 14-Aug-2024,NP,B,44.9265,-66.7461,44.9265,-66.7461,8,,401677533,-139
BOF1,267425,Mk10,DS,3,0,0,74,20,13:08:58 14-Aug-2024,NK,A,44.9487,-66.7495,44.9487,-66.7495,6,,401677505,-128
BOF1,267425,Mk10,DS,1,0,1,,,13:44:49 14-Aug-2024,NN,B,44.9220,-67.0432,44.9220,-67.0432,8,,401677492,-137
BOF1,267425,Mk10,DS,5,0,2,133,18,14:06:54 14-Aug-2024,MC,0,44.9417,-66.7004,44.9417,-66.7004,46,,401677509,-124
BOF1,267425,Mk10,DS,4,0,1,97,17,14:31:02 14-Aug-2024,NP,1,44.9227,-66.7264,44.9227,-66.7264,56,,401677501,-120
BOF1,267425,Mk10,DS,3,0,0,150,15,14:54:02 14-Aug-2024,MB,A,44.9130,-66.7332,44.9130,-66.7332,6,,401677491,-124
BOF1,267425,Mk10,DS,5,0,3,104,18,15:22:35 14-Aug-2024,NN,1,44.9313,-66.7339,44.9313,-66.7339,46,,401677498,-119
BOF1,267425,Mk10,DS,5,0,0,99,19,15:46:27 14-Aug-2024,MC,1,44.9203,-66.7441,44.9203,-66.7441,56,,401677494,-123
BOF1,267425,Mk10,DS,1,0,1,,,16:09:15 14-Aug-2024,NP,B,44.9217,-66.7540,44.9217,-66.7540,6,,401677495,-137
BOF1,267425,Mk10,DS,2,0,0,32,32,16:18:52 14-Aug-2024,O3,B,44.9137,-66.7466,44.9137,-66.7466,6,,401677487,-128
BOF1,267425,Mk10,DS,3,0,2,30,15,17:05:18 14-Aug-2024,NN,A,44.8900,-66.7342,44.8900,-66.7342,8,,401677478,-131
BOF1,267425,Mk10,DS,6,0,1,20,15,17:58:32 14-Aug-2024,O3,0,44.8638,-66.8157,44.8638,-66.8157,58,,401677449,-127
BOF1,267425,Mk10,DS,3,0,1,34,31,19:51:55 14-Aug-2024,CS,A,44.8986,-66.8350,44.8986,-66.8350,7,,401677485,-130
BOF1,267425,Mk10,DS,1,0,1,,,21:03:27 14-Aug-2024,NK,B,44.9008,-66.8232,44.9008,-66.8232,7,,401677511,-137
BOF1,267425,Mk10,DS,3,0,0,15,14,22:17:50 14-Aug-2024,A1,A,44.9711,-66.8373,44.9711,-66.8373,8,,401677464,-128
BOF1,267425,Mk10,DS,3,0,1,116,28,22:43:56 14-Aug-2024,NK,A,44.9858,-66.7712,44.9858,-66.7712,6,,401677503,-121
BOF1,267425,Mk10,DS,1,0,1,,,23:43:33 14-Aug-2024,SR,B,45.0037,-66.7854,45.0037,-66.7854,8,,401677494,-128
BOF1,267425,Mk10,DS,1,0,0,,,23:53:58 14-Aug-2024,MC,B,44.9969,-66.7875,44.9969,-66.7875,6,,401677479,-130
BOF1,267425,Mk10,DS,1,0,0,,,00:17:55 15-Aug-2024,NP,B,44.9981,-66.7893,44.9981,-66.7893,6,,401677482,-125
BOF1,267425,Mk10,DS,1,0,1,,,00:21:41 15-Aug-2024,NK,B,45.0005,-66.7882,45.0005,-66.7882,6,,401677497,-130
BOF1,267425,Mk10,DS,1,0,0,,,01:37:26 15-Aug-2024,MC,B,45.0115,-66.8008,45.0115,-66.8008,8,,401677499,-120
