Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
BOF1,22-Aug-2024,03:48:16,2,,190,917,0,5,,,,,,,,,,,,,,,15,26,5388,,,,18,22496,,,,1,20845,,,,4,29790,,,,16,13940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,22-Aug-2024,06:23:49,1,,191,923,0,5,,,,,,,,,,,,,,,15,17,3296,,,,13,14359,,,,14,19604,,,,22,5635,,,,10,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,23-Aug-2024,22:10:42,3,,194,1051,0,4,,,,,,,,,,,,,,,15,10,3643,,,,1,23104,,,,31,12378,,,,26,21321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,24-Aug-2024,00:59:30,1,,195,1059,0,4,,,,,,,,,,,,,,,15,4,22242,,,,16,3250,,,,3,23386,,,,31,14485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,24-Aug-2024,07:41:47,1,,196,1079,0,4,,,,,,,,,,,,,,,15,19,11305,,,,22,6644,,,,14,11968,,,,30,23546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,25-Aug-2024,01:43:48,2,,197,1136,0,4,,,,,,,,,,,,,,,15,1,2577,,,,31,26724,,,,27,26665,,,,26,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,27-Aug-2024,21:10:43,2,,202,1324,0,4,,,,,,,,,,,,,,,15,21,10846,,,,2,5744,,,,12,25531,,,,32,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,28-Aug-2024,05:25:02,1,,203,1348,0,4,,,,,,,,,,,,,,,15,22,21422,,,,14,6320,,,,13,18954,,,,27,14546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,31-Aug-2024,02:54:14,4,,205,1554,0,4,,,,,,,,,,,,,,,15,27,25528,,,,7,28260,,,,9,21684,,,,4,9627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,01-Sep-2024,08:38:18,5,,206,1646,0,5,,,,,,,,,,,,,,,15,17,31702,,,,6,18668,,,,14,27372,,,,2,23866,,,,22,32104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,15-Sep-2024,03:40:55,1,,210,1690,0,6,,,,,,,,,,,,,,,15,7,28830,,,,8,31574,,,,30,13897,,,,2,27115,,,,21,26743,,,,27,25324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,15-Sep-2024,06:27:35,1,,213,1692,0,4,,,,,,,,,,,,,,,15,14,15878,,,,19,19425,,,,3,16862,,,,21,19522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,15-Sep-2024,12:36:14,1,,216,1705,0,4,,,,,,,,,,,,,,,15,20,11734,,,,7,3324,,,,18,27140,,,,11,29939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,16-Sep-2024,14:47:07,1,,231,1762,0,7,,,,,,,,,,,,,,,15,30,32198,,,,24,23934,,,,13,22832,,,,23,13593,,,,20,32541,,,,29,9764,,,,5,27400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOF1,18-Sep-2024,09:41:31,1,,257,1853,0,4,,,,,,,,,,,,,,,15,11,1876,,,,12,11990,,,,6,14652,,,,3,27950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
