DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
CCS-0710,234802,,Transmission,Mk10,2,09:02:16 08-Jul-2022,09:05:54 08-Jul-2022,Dive,1,Square,8.0,8.0,217,219,,
CCS-0710,234802,,Transmission,Mk10,2,09:05:54 08-Jul-2022,09:06:38 08-Jul-2022,Surface,,,,,43,45,44,0
CCS-0710,234802,,Transmission,Mk10,2,09:06:38 08-Jul-2022,09:12:26 08-Jul-2022,Dive,1,Square,23.5,23.5,347,349,,
CCS-0710,234802,,Transmission,Mk10,2,09:12:26 08-Jul-2022,09:12:32 08-Jul-2022,Surface,,,,,5,7,6,0
CCS-0710,234802,,Transmission,Mk10,2,09:12:32 08-Jul-2022,09:19:32 08-Jul-2022,Dive,1,V,24.5,25.0,419,421,,
CCS-0710,234802,,Transmission,Mk10,2,09:19:32 08-Jul-2022,09:20:28 08-Jul-2022,Surface,,,,,55,57,36,20
CCS-0710,234802,,Transmission,Mk10,1,09:21:00 08-Jul-2022,09:54:42 08-Jul-2022,Message,10,,,,2012.000000,2032.000000,,
CCS-0710,234802,,Transmission,Mk10,1,09:21:00 08-Jul-2022,09:25:54 08-Jul-2022,Dive,1,U,20.0,20.0,293,295,,
CCS-0710,234802,,Transmission,Mk10,1,09:25:54 08-Jul-2022,09:28:16 08-Jul-2022,Surface,,,,,141,143,27,115
CCS-0710,234802,,Transmission,Mk10,1,09:28:16 08-Jul-2022,09:34:56 08-Jul-2022,Dive,1,Square,13.0,13.0,399,401,,
CCS-0710,234802,,Transmission,Mk10,1,09:34:56 08-Jul-2022,09:35:20 08-Jul-2022,Surface,,,,,23,25,18,6
CCS-0710,234802,,Transmission,Mk10,1,09:35:20 08-Jul-2022,09:39:50 08-Jul-2022,Dive,1,Square,17.5,17.5,269,271,,
CCS-0710,234802,,Transmission,Mk10,1,09:39:50 08-Jul-2022,09:42:22 08-Jul-2022,Surface,,,,,151,153,25,127
CCS-0710,234802,,Transmission,Mk10,1,09:42:22 08-Jul-2022,09:47:58 08-Jul-2022,Dive,1,V,18.5,18.5,335,337,,
CCS-0710,234802,,Transmission,Mk10,1,09:47:58 08-Jul-2022,09:48:30 08-Jul-2022,Surface,,,,,31,33,29,3
CCS-0710,234802,,Transmission,Mk10,1,09:48:30 08-Jul-2022,09:54:02 08-Jul-2022,Dive,1,V,17.5,17.5,331,333,,
CCS-0710,234802,,Transmission,Mk10,1,09:54:02 08-Jul-2022,09:54:42 08-Jul-2022,Surface,,,,,39,41,36,4
CCS-0710,234802,,Transmission,Mk10,1,10:24:00 08-Jul-2022,11:00:26 08-Jul-2022,Message,10,,,,2176.000000,2196.000000,,
CCS-0710,234802,,Transmission,Mk10,1,10:24:00 08-Jul-2022,10:33:10 08-Jul-2022,Dive,1,Square,26.5,27.0,549,551,,
CCS-0710,234802,,Transmission,Mk10,1,10:33:10 08-Jul-2022,10:34:36 08-Jul-2022,Surface,,,,,85,87,53,33
CCS-0710,234802,,Transmission,Mk10,1,10:34:36 08-Jul-2022,10:39:22 08-Jul-2022,Dive,1,Square,26.5,27.0,285,287,,
CCS-0710,234802,,Transmission,Mk10,1,10:39:22 08-Jul-2022,10:41:12 08-Jul-2022,Surface,,,,,109,111,60,50
CCS-0710,234802,,Transmission,Mk10,1,10:41:12 08-Jul-2022,10:46:32 08-Jul-2022,Dive,1,Square,27.5,28.0,319,321,,
CCS-0710,234802,,Transmission,Mk10,1,10:46:32 08-Jul-2022,10:48:18 08-Jul-2022,Surface,,,,,105,107,58,48
CCS-0710,234802,,Transmission,Mk10,1,10:48:18 08-Jul-2022,10:53:50 08-Jul-2022,Dive,1,Square,28.5,29.0,331,333,,
CCS-0710,234802,,Transmission,Mk10,1,10:53:50 08-Jul-2022,10:55:38 08-Jul-2022,Surface,,,,,107,109,66,42
CCS-0710,234802,,Transmission,Mk10,1,10:55:38 08-Jul-2022,10:59:28 08-Jul-2022,Dive,1,Square,29.5,30.0,229,231,,
CCS-0710,234802,,Transmission,Mk10,1,10:59:28 08-Jul-2022,11:00:26 08-Jul-2022,Surface,,,,,57,59,32,26
CCS-0710,234802,,Transmission,Mk10,1,11:00:00 08-Jul-2022,11:32:40 08-Jul-2022,Message,10,,,,1950.000000,1970.000000,,
CCS-0710,234802,,Transmission,Mk10,1,11:00:00 08-Jul-2022,11:04:06 08-Jul-2022,Dive,1,Square,27.5,28.0,245,247,,
CCS-0710,234802,,Transmission,Mk10,1,11:04:06 08-Jul-2022,11:04:28 08-Jul-2022,Surface,,,,,21,23,11,11
CCS-0710,234802,,Transmission,Mk10,1,11:04:28 08-Jul-2022,11:07:28 08-Jul-2022,Dive,1,Square,27.5,28.0,179,181,,
CCS-0710,234802,,Transmission,Mk10,1,11:07:28 08-Jul-2022,11:16:14 08-Jul-2022,Surface,,,,,525,527,85,441
CCS-0710,234802,,Transmission,Mk10,1,11:16:14 08-Jul-2022,11:19:20 08-Jul-2022,Dive,1,Square,27.5,28.0,185,187,,
CCS-0710,234802,,Transmission,Mk10,1,11:19:20 08-Jul-2022,11:20:54 08-Jul-2022,Surface,,,,,93,95,49,45
CCS-0710,234802,,Transmission,Mk10,1,11:20:54 08-Jul-2022,11:24:30 08-Jul-2022,Dive,1,Square,26.5,27.0,215,217,,
CCS-0710,234802,,Transmission,Mk10,1,11:24:30 08-Jul-2022,11:25:54 08-Jul-2022,Surface,,,,,83,85,49,35
CCS-0710,234802,,Transmission,Mk10,1,11:25:54 08-Jul-2022,11:30:48 08-Jul-2022,Dive,1,Square,28.5,29.0,293,295,,
CCS-0710,234802,,Transmission,Mk10,1,11:30:48 08-Jul-2022,11:32:40 08-Jul-2022,Surface,,,,,111,113,65,47
CCS-0710,234802,,Transmission,Mk10,1,15:53:00 08-Jul-2022,16:22:14 08-Jul-2022,Message,10,,,,1744.000000,1764.000000,,
CCS-0710,234802,,Transmission,Mk10,1,15:53:00 08-Jul-2022,15:56:02 08-Jul-2022,Dive,1,Square,19.0,19.0,181,183,,
CCS-0710,234802,,Transmission,Mk10,1,15:56:02 08-Jul-2022,15:56:58 08-Jul-2022,Surface,,,,,55,57,42,14
CCS-0710,234802,,Transmission,Mk10,1,15:56:58 08-Jul-2022,16:00:22 08-Jul-2022,Dive,1,Square,18.0,18.0,203,205,,
CCS-0710,234802,,Transmission,Mk10,1,16:00:22 08-Jul-2022,16:00:52 08-Jul-2022,Surface,,,,,29,31,21,9
CCS-0710,234802,,Transmission,Mk10,1,16:00:52 08-Jul-2022,16:04:28 08-Jul-2022,Dive,1,Square,17.5,17.5,215,217,,
CCS-0710,234802,,Transmission,Mk10,1,16:04:28 08-Jul-2022,16:08:38 08-Jul-2022,Surface,,,,,249,251,113,137
CCS-0710,234802,,Transmission,Mk10,1,16:08:38 08-Jul-2022,16:12:20 08-Jul-2022,Dive,1,Square,16.0,16.0,221,223,,
CCS-0710,234802,,Transmission,Mk10,1,16:12:20 08-Jul-2022,16:14:04 08-Jul-2022,Surface,,,,,103,105,94,10
CCS-0710,234802,,Transmission,Mk10,1,16:14:04 08-Jul-2022,16:17:06 08-Jul-2022,Dive,1,Square,15.0,15.0,181,183,,
CCS-0710,234802,,Transmission,Mk10,1,16:17:06 08-Jul-2022,16:22:14 08-Jul-2022,Surface,,,,,307,309,99,209
CCS-0710,234802,,Transmission,Mk10,1,16:22:00 08-Jul-2022,16:57:28 08-Jul-2022,Message,10,,,,2118.000000,2138.000000,,
CCS-0710,234802,,Transmission,Mk10,1,16:22:00 08-Jul-2022,16:26:00 08-Jul-2022,Dive,1,U,24.5,25.0,239,241,,
CCS-0710,234802,,Transmission,Mk10,1,16:26:00 08-Jul-2022,16:27:18 08-Jul-2022,Surface,,,,,77,79,60,18
CCS-0710,234802,,Transmission,Mk10,1,16:27:18 08-Jul-2022,16:30:26 08-Jul-2022,Dive,1,Square,17.5,17.5,187,189,,
CCS-0710,234802,,Transmission,Mk10,1,16:30:26 08-Jul-2022,16:34:22 08-Jul-2022,Surface,,,,,235,237,69,167
CCS-0710,234802,,Transmission,Mk10,1,16:34:22 08-Jul-2022,16:37:26 08-Jul-2022,Dive,1,Square,19.5,19.5,183,185,,
CCS-0710,234802,,Transmission,Mk10,1,16:37:26 08-Jul-2022,16:42:14 08-Jul-2022,Surface,,,,,287,289,93,195
CCS-0710,234802,,Transmission,Mk10,1,16:42:14 08-Jul-2022,16:45:36 08-Jul-2022,Dive,1,Square,22.5,22.5,201,203,,
CCS-0710,234802,,Transmission,Mk10,1,16:45:36 08-Jul-2022,16:49:08 08-Jul-2022,Surface,,,,,211,213,82,130
CCS-0710,234802,,Transmission,Mk10,1,16:49:08 08-Jul-2022,16:55:32 08-Jul-2022,Dive,1,Square,28.5,29.0,383,385,,
CCS-0710,234802,,Transmission,Mk10,1,16:55:32 08-Jul-2022,16:57:28 08-Jul-2022,Surface,,,,,115,117,64,52
CCS-0710,234802,,Transmission,Mk10,3,16:57:00 08-Jul-2022,17:44:04 08-Jul-2022,Message,10,,,,2814.000000,2834.000000,,
CCS-0710,234802,,Transmission,Mk10,3,16:57:00 08-Jul-2022,17:01:22 08-Jul-2022,Dive,1,V,19.0,19.0,261,263,,
CCS-0710,234802,,Transmission,Mk10,3,17:01:22 08-Jul-2022,17:02:52 08-Jul-2022,Surface,,,,,89,91,64,26
CCS-0710,234802,,Transmission,Mk10,3,17:02:52 08-Jul-2022,17:06:34 08-Jul-2022,Dive,1,Square,21.0,21.0,221,223,,
CCS-0710,234802,,Transmission,Mk10,3,17:06:34 08-Jul-2022,17:07:42 08-Jul-2022,Surface,,,,,67,69,48,20
CCS-0710,234802,,Transmission,Mk10,3,17:07:42 08-Jul-2022,17:12:38 08-Jul-2022,Dive,1,Square,19.0,19.0,295,297,,
CCS-0710,234802,,Transmission,Mk10,3,17:12:38 08-Jul-2022,17:20:32 08-Jul-2022,Surface,,,,,473,475,138,336
CCS-0710,234802,,Transmission,Mk10,3,17:20:32 08-Jul-2022,17:24:08 08-Jul-2022,Dive,1,Square,18.5,18.5,215,217,,
CCS-0710,234802,,Transmission,Mk10,3,17:24:08 08-Jul-2022,17:27:40 08-Jul-2022,Surface,,,,,211,213,55,157
CCS-0710,234802,,Transmission,Mk10,3,17:27:40 08-Jul-2022,17:30:46 08-Jul-2022,Dive,1,Square,18.5,18.5,185,187,,
CCS-0710,234802,,Transmission,Mk10,3,17:30:46 08-Jul-2022,17:44:04 08-Jul-2022,Surface,,,,,797,799,206,592
CCS-0710,234802,,Transmission,Mk10,3,17:44:00 08-Jul-2022,18:25:44 08-Jul-2022,Message,10,,,,2494.000000,2514.000000,,
CCS-0710,234802,,Transmission,Mk10,3,17:44:00 08-Jul-2022,17:47:58 08-Jul-2022,Dive,1,Square,17.5,17.5,237,239,,
CCS-0710,234802,,Transmission,Mk10,3,17:47:58 08-Jul-2022,17:48:44 08-Jul-2022,Surface,,,,,45,47,22,24
CCS-0710,234802,,Transmission,Mk10,3,17:48:44 08-Jul-2022,17:51:58 08-Jul-2022,Dive,1,Square,22.0,22.0,193,195,,
CCS-0710,234802,,Transmission,Mk10,3,17:51:58 08-Jul-2022,17:56:50 08-Jul-2022,Surface,,,,,291,293,57,235
CCS-0710,234802,,Transmission,Mk10,3,17:56:50 08-Jul-2022,18:00:54 08-Jul-2022,Dive,1,Square,19.5,19.5,243,245,,
CCS-0710,234802,,Transmission,Mk10,3,18:00:54 08-Jul-2022,18:04:50 08-Jul-2022,Surface,,,,,235,237,53,183
CCS-0710,234802,,Transmission,Mk10,3,18:04:50 08-Jul-2022,18:08:26 08-Jul-2022,Dive,1,Square,18.5,18.5,215,217,,
CCS-0710,234802,,Transmission,Mk10,3,18:08:26 08-Jul-2022,18:09:32 08-Jul-2022,Surface,,,,,65,67,47,19
CCS-0710,234802,,Transmission,Mk10,3,18:09:32 08-Jul-2022,18:14:08 08-Jul-2022,Dive,1,Square,26.5,27.0,275,277,,
CCS-0710,234802,,Transmission,Mk10,3,18:14:08 08-Jul-2022,18:25:44 08-Jul-2022,Surface,,,,,695,697,135,561
CCS-0710,234802,,Transmission,Mk10,2,20:13:00 08-Jul-2022,21:16:50 08-Jul-2022,Message,10,,,,3820.000000,3840.000000,,
CCS-0710,234802,,Transmission,Mk10,2,20:13:00 08-Jul-2022,20:17:30 08-Jul-2022,Dive,1,V,20.5,20.5,269,271,,
CCS-0710,234802,,Transmission,Mk10,2,20:17:30 08-Jul-2022,20:21:46 08-Jul-2022,Surface,,,,,255,257,58,198
CCS-0710,234802,,Transmission,Mk10,2,20:21:46 08-Jul-2022,20:25:00 08-Jul-2022,Dive,1,V,24.5,25.0,193,195,,
CCS-0710,234802,,Transmission,Mk10,2,20:25:00 08-Jul-2022,20:29:46 08-Jul-2022,Surface,,,,,285,287,83,203
CCS-0710,234802,,Transmission,Mk10,2,20:29:46 08-Jul-2022,20:34:16 08-Jul-2022,Dive,1,Square,24.5,25.0,269,271,,
CCS-0710,234802,,Transmission,Mk10,2,20:34:16 08-Jul-2022,20:35:12 08-Jul-2022,Surface,,,,,55,57,25,31
CCS-0710,234802,,Transmission,Mk10,2,20:35:12 08-Jul-2022,20:38:24 08-Jul-2022,Dive,1,Square,22.0,22.0,191,193,,
CCS-0710,234802,,Transmission,Mk10,2,20:38:24 08-Jul-2022,20:59:14 08-Jul-2022,Surface,,,,,1249,1251,323,927
CCS-0710,234802,,Transmission,Mk10,2,20:59:14 08-Jul-2022,21:04:06 08-Jul-2022,Dive,1,Square,14.0,14.0,291,293,,
CCS-0710,234802,,Transmission,Mk10,2,21:04:06 08-Jul-2022,21:16:50 08-Jul-2022,Surface,,,,,763,765,222,542
CCS-0710,234802,,Transmission,Mk10,1,21:17:00 08-Jul-2022,03:37:32 09-Jul-2022,Message,10,,,,22822.000000,22842.000000,,
CCS-0710,234802,,Transmission,Mk10,1,21:17:00 08-Jul-2022,21:20:56 08-Jul-2022,Dive,1,Square,17.5,17.5,235,237,,
CCS-0710,234802,,Transmission,Mk10,1,21:20:56 08-Jul-2022,22:46:48 08-Jul-2022,Surface,,,,,5151,5153,1828,3324
CCS-0710,234802,,Transmission,Mk10,1,22:46:48 08-Jul-2022,22:51:30 08-Jul-2022,Dive,1,Square,17.5,17.5,281,283,,
CCS-0710,234802,,Transmission,Mk10,1,22:51:30 08-Jul-2022,23:45:34 08-Jul-2022,Surface,,,,,3243,3245,1256,1988
CCS-0710,234802,,Transmission,Mk10,1,23:45:34 08-Jul-2022,23:48:42 08-Jul-2022,Dive,1,V,17.0,17.0,187,189,,
CCS-0710,234802,,Transmission,Mk10,1,23:48:42 08-Jul-2022,03:22:04 09-Jul-2022,Surface,,,,,12801,12803,4543,8259
CCS-0710,234802,,Transmission,Mk10,1,03:22:04 09-Jul-2022,03:25:08 09-Jul-2022,Dive,1,Square,4.5,4.5,183,185,,
CCS-0710,234802,,Transmission,Mk10,1,03:25:08 09-Jul-2022,03:31:26 09-Jul-2022,Surface,,,,,377,379,146,232
CCS-0710,234802,,Transmission,Mk10,1,03:31:26 09-Jul-2022,03:35:28 09-Jul-2022,Dive,1,U,25.5,26.0,241,243,,
CCS-0710,234802,,Transmission,Mk10,1,03:35:28 09-Jul-2022,03:37:32 09-Jul-2022,Surface,,,,,123,125,52,72
CCS-0710,234802,,Transmission,Mk10,1,09:01:00 09-Jul-2022,09:38:16 09-Jul-2022,Message,10,,,,2226.000000,2246.000000,,
CCS-0710,234802,,Transmission,Mk10,1,09:01:00 09-Jul-2022,09:04:38 09-Jul-2022,Dive,1,V,10.5,10.5,217,219,,
CCS-0710,234802,,Transmission,Mk10,1,09:04:38 09-Jul-2022,09:08:58 09-Jul-2022,Surface,,,,,259,261,84,176
