"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"CCS-0710",234802,17552,42.1866,-70.12492,0,07/07/2022 15:08:19,Argos,0,289,MB,,401677652.42,07/07/2022 15:08:27,1,5,0,-126,401677652.42,-70.12492,42.1866,-70.12492,42.1866,47,3,3222,22671,457,124,583,190,214,217,205,57,128,237,54,70,197,136,25,194,31,32,117,75,24,65,203,222,19,191,136,0,114,22,30,29,212,202,
"CCS-0710",234802,17552,42.18158,-70.11625,1,07/07/2022 15:08:29,Argos,0,36,NN,,401677634.55,07/07/2022 15:08:48,1,3,2,-116,401677634.55,-70.11625,42.18158,-70.11625,42.18158,46,3,1309,7348,233,102,264,188,71,57,205,49,65,212,6,132,18,135,65,178,17,158,67,0,32,161,50,92,108,131,165,147,3,164,40,36,0,0,
"CCS-0710",234802,17552,42.1866,-70.12492,0,07/07/2022 15:08:19,Argos,0,289,MB,,401677652.42,07/07/2022 15:08:48,1,5,0,-126,401677652.42,-70.12492,42.1866,-70.12492,42.1866,47,3,3222,22671,457,124,583,188,71,57,205,49,65,212,6,132,18,135,65,178,17,158,67,0,32,161,50,92,108,131,165,147,3,164,40,36,0,0,
"CCS-0710",234802,17552,42.16364,-70.1076,B,07/07/2022 15:12:28,Argos,0,0,NP,,401677650.66,07/07/2022 15:12:28,1,1,0,-136,401677650.66,-70.1076,42.16364,-70.1076,42.16364,6,3,5215,17071,1592,78,1986,19,195,185,202,6,127,141,21,152,27,143,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.1866,-70.12492,0,07/07/2022 15:08:19,Argos,0,289,MB,,401677652.42,07/07/2022 15:12:28,1,5,0,-126,401677652.42,-70.12492,42.1866,-70.12492,42.1866,47,3,3222,22671,457,124,583,19,195,185,202,6,127,141,21,152,27,143,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.18158,-70.11625,1,07/07/2022 15:08:29,Argos,0,36,NN,,401677634.55,07/07/2022 15:12:28,1,3,2,-116,401677634.55,-70.11625,42.18158,-70.11625,42.18158,46,3,1309,7348,233,102,264,19,195,185,202,6,127,141,21,152,27,143,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.18158,-70.11625,1,07/07/2022 15:08:29,Argos,0,36,NN,,401677634.55,07/07/2022 15:12:46,1,3,2,-116,401677634.55,-70.11625,42.18158,-70.11625,42.18158,46,3,1309,7348,233,102,264,179,125,105,205,26,0,200,18,73,53,7,48,178,15,4,83,137,21,250,88,126,17,33,17,42,52,44,72,132,64,0,
"CCS-0710",234802,17552,42.1866,-70.12492,0,07/07/2022 15:08:19,Argos,0,289,MB,,401677652.42,07/07/2022 15:13:01,1,5,0,-126,401677652.42,-70.12492,42.1866,-70.12492,42.1866,47,3,3222,22671,457,124,583,188,62,73,205,13,0,240,28,89,33,161,128,167,177,157,108,5,100,38,119,34,170,170,170,145,85,85,85,85,87,224,
"CCS-0710",234802,17552,42.18158,-70.11625,1,07/07/2022 15:08:29,Argos,0,36,NN,,401677634.55,07/07/2022 15:13:01,1,3,2,-116,401677634.55,-70.11625,42.18158,-70.11625,42.18158,46,3,1309,7348,233,102,264,188,62,73,205,13,0,240,28,89,33,129,128,36,130,34,140,1,68,44,4,102,10,36,154,34,224,49,32,149,0,0,
"CCS-0710",234802,17552,42.17641,-70.11876,B,07/08/2022 00:04:59,Argos,0,0,MC,,401677656.6,07/08/2022 00:05:00,1,1,0,-124,401677656.6,-70.11876,42.17641,-70.11876,42.17641,8,3,29541,58912,14813,72,7731,190,118,201,202,238,193,68,62,67,162,139,32,36,26,146,73,15,144,172,161,224,9,4,229,148,192,104,186,9,175,242,
"CCS-0710",234802,17552,42.0726,-70.25491,1,07/08/2022 00:47:11,Argos,0,589,MB,,401677663.74,07/08/2022 00:47:12,1,4,0,-130,401677663.74,-70.25491,42.0726,-70.25491,42.0726,48,3,964,2088,444,72,285,182,167,105,207,23,64,182,2,130,131,72,80,36,19,18,48,0,160,233,35,32,17,29,45,12,83,228,61,104,0,0,
"CCS-0710",234802,17552,42.0726,-70.25491,1,07/08/2022 00:47:11,Argos,0,589,MB,,401677663.74,07/08/2022 00:51:41,1,4,0,-130,401677663.74,-70.25491,42.0726,-70.25491,42.0726,48,3,964,2088,444,72,285,221,228,41,207,24,64,155,207,52,179,57,57,248,143,49,223,188,185,82,127,252,251,224,187,251,245,27,139,176,187,16,
"CCS-0710",234802,17552,42.08265,-70.22006,2,07/08/2022 00:52:54,Argos,0,320,NP,,401677654.67,07/08/2022 00:51:41,1,4,0,-126,401677654.67,-70.22006,42.08265,-70.22006,42.08265,56,3,257,474,139,89,248,221,228,41,207,24,64,139,207,52,179,57,59,248,139,48,215,188,187,82,127,252,251,224,187,251,245,27,139,176,187,16,
"CCS-0710",234802,17552,42.0726,-70.25491,1,07/08/2022 00:47:11,Argos,0,589,MB,,401677663.74,07/08/2022 00:54:09,1,4,0,-130,401677663.74,-70.25491,42.0726,-70.25491,42.0726,48,3,964,2088,444,72,285,179,66,41,207,0,193,156,54,73,149,203,241,210,214,43,141,32,8,46,36,89,1,65,25,163,16,10,13,73,0,0,
"CCS-0710",234802,17552,42.07272,-70.22575,B,07/08/2022 00:55:35,Argos,0,172,NN,,401677674.62,07/08/2022 00:54:09,1,2,0,-124,401677674.62,-70.22575,42.07272,-70.22575,42.07272,6,3,1188,4420,319,109,965,179,66,41,207,0,193,156,54,73,149,203,241,210,214,43,141,32,8,46,36,89,1,65,25,163,16,10,13,73,0,0,
"CCS-0710",234802,17552,42.08265,-70.22006,2,07/08/2022 00:52:54,Argos,0,320,NP,,401677654.67,07/08/2022 00:54:09,1,4,0,-126,401677654.67,-70.22006,42.08265,-70.22006,42.08265,56,3,257,474,139,89,248,179,66,41,207,0,193,156,54,73,149,203,241,210,214,43,141,32,8,46,36,89,1,65,25,163,16,10,13,73,0,0,
"CCS-0710",234802,17552,42.08265,-70.22006,2,07/08/2022 00:52:54,Argos,0,320,NP,,401677654.67,07/08/2022 00:56:43,1,4,0,-126,401677654.67,-70.22006,42.08265,-70.22006,42.08265,56,3,257,474,139,89,248,212,35,140,88,198,91,108,248,0,0,7,135,128,0,6,0,88,128,248,103,136,135,0,119,128,103,128,120,0,120,0,
"CCS-0710",234802,17552,42.0726,-70.25491,1,07/08/2022 00:47:11,Argos,0,589,MB,,401677663.74,07/08/2022 00:57:01,1,4,0,-130,401677663.74,-70.25491,42.0726,-70.25491,42.0726,48,3,964,2088,444,72,285,212,7,89,207,8,64,8,123,183,187,75,139,251,191,135,57,111,40,185,15,43,207,184,135,248,135,248,187,184,127,252,
"CCS-0710",234802,17552,42.07272,-70.22575,B,07/08/2022 00:55:35,Argos,0,172,NN,,401677674.62,07/08/2022 00:57:01,1,2,0,-124,401677674.62,-70.22575,42.07272,-70.22575,42.07272,6,3,1188,4420,319,109,965,212,7,89,207,8,0,8,218,183,187,80,171,251,191,135,57,111,40,185,15,43,207,184,135,248,135,248,187,184,127,252,
"CCS-0710",234802,17552,42.08265,-70.22006,2,07/08/2022 00:52:54,Argos,0,320,NP,,401677654.67,07/08/2022 00:57:01,1,4,0,-126,401677654.67,-70.22006,42.08265,-70.22006,42.08265,56,3,257,474,139,89,248,212,7,89,207,8,64,8,123,183,187,75,139,251,191,135,57,111,40,185,15,43,207,184,135,248,135,248,187,184,127,252,
"CCS-0710",234802,17552,42.08265,-70.22006,2,07/08/2022 00:52:54,Argos,0,320,NP,,401677654.67,07/08/2022 01:00:28,1,4,0,-126,401677654.67,-70.22006,42.08265,-70.22006,42.08265,56,3,257,474,139,89,248,222,191,169,206,248,64,11,100,187,107,123,75,187,75,187,244,191,255,187,103,120,187,211,255,139,248,247,79,255,19,52,
"CCS-0710",234802,17552,42.05158,-70.26355,B,07/08/2022 01:20:28,Argos,0,0,NK,,401677681.24,07/08/2022 01:20:29,1,1,0,-133,401677681.24,-70.26355,42.05158,-70.26355,42.05158,6,3,2349,3581,1540,100,2142,212,229,217,206,200,67,133,63,251,184,203,180,171,121,55,38,115,75,187,139,187,147,251,252,191,255,211,191,181,55,180,
"CCS-0710",234802,17552,42.03405,-70.33251,B,07/08/2022 01:49:03,Argos,0,0,MC,,401677674.44,07/08/2022 01:49:03,1,1,0,-126,401677674.44,-70.33251,42.03405,-70.33251,42.03405,8,3,2639,3872,1798,97,3083,185,14,153,205,92,129,134,42,70,165,140,1,99,20,161,98,172,100,155,234,129,114,0,185,14,33,128,136,68,13,83,
"CCS-0710",234802,17552,42.10607,-70.25546,0,07/08/2022 02:29:09,Argos,0,200,MB,,401677666.79,07/08/2022 02:27:22,1,4,0,-130,401677666.79,-70.25546,42.10607,-70.25546,42.10607,48,2,8816,120818,643,83,1963,177,211,121,205,3,0,194,8,73,4,198,64,50,20,26,49,3,19,181,97,176,44,152,10,13,33,132,65,60,0,0,
"CCS-0710",234802,17552,42.10607,-70.25546,0,07/08/2022 02:29:09,Argos,0,200,MB,,401677666.79,07/08/2022 02:28:19,1,4,0,-130,401677666.79,-70.25546,42.10607,-70.25546,42.10607,48,2,8816,120818,643,83,1963,183,171,201,204,248,193,40,30,75,86,134,112,146,12,134,45,131,17,41,33,136,24,145,74,12,0,228,148,96,0,0,
"CCS-0710",234802,17552,42.11568,-70.23936,1,07/08/2022 02:30:45,Argos,0,776,NN,,401677665.71,07/08/2022 02:28:19,1,5,0,-122,401677665.71,-70.23936,42.11568,-70.23936,42.11568,56,3,1195,12055,118,75,742,183,171,201,204,248,193,40,30,99,52,198,112,144,12,134,45,131,17,41,33,136,24,145,74,12,6,88,144,96,9,159,
"CCS-0710",234802,17552,42.10607,-70.25546,0,07/08/2022 02:29:09,Argos,0,200,MB,,401677666.79,07/08/2022 02:30:17,1,4,0,-130,401677666.79,-70.25546,42.10607,-70.25546,42.10607,48,2,8816,120818,643,83,1963,27,194,205,158,109,162,1,155,29,208,2,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.11568,-70.23936,1,07/08/2022 02:30:45,Argos,0,776,NN,,401677665.71,07/08/2022 02:30:17,1,5,0,-122,401677665.71,-70.23936,42.11568,-70.23936,42.11568,56,3,1195,12055,118,75,742,26,128,11,194,151,33,74,50,100,205,153,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.10607,-70.25546,0,07/08/2022 02:29:09,Argos,0,200,MB,,401677666.79,07/08/2022 02:30:42,1,4,0,-130,401677666.79,-70.25546,42.10607,-70.25546,42.10607,48,2,8816,120818,643,83,1963,177,207,169,204,238,0,232,44,65,241,140,177,130,103,172,56,13,16,120,66,200,84,132,132,16,130,68,125,92,0,0,
"CCS-0710",234802,17552,42.11568,-70.23936,1,07/08/2022 02:30:45,Argos,0,776,NN,,401677665.71,07/08/2022 02:30:42,1,5,0,-122,401677665.71,-70.23936,42.11568,-70.23936,42.11568,56,3,1195,12055,118,75,742,145,207,169,204,238,0,232,44,65,241,140,177,130,103,172,56,13,16,120,66,200,84,132,132,16,130,68,125,92,0,0,
"CCS-0710",234802,17552,42.11568,-70.23936,1,07/08/2022 02:30:45,Argos,0,776,NN,,401677665.71,07/08/2022 02:33:43,1,5,0,-122,401677665.71,-70.23936,42.11568,-70.23936,42.11568,56,3,1195,12055,118,75,742,188,62,217,204,221,64,206,6,130,129,201,48,68,17,18,75,1,161,12,194,192,21,5,69,146,96,104,30,40,0,0,
"CCS-0710",234802,17552,42.11568,-70.23936,1,07/08/2022 02:30:45,Argos,0,776,NN,,401677665.71,07/08/2022 02:41:15,1,5,0,-122,401677665.71,-70.23936,42.11568,-70.23936,42.11568,56,3,1195,12055,118,75,742,70,178,249,202,10,128,0,12,130,51,227,195,129,2,0,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.11206,-70.27299,B,07/08/2022 03:24:23,Argos,0,290,MC,,401677669.6,07/08/2022 03:21:59,1,2,0,-128,401677669.6,-70.27299,42.11206,-70.27299,42.11206,8,3,2263,10116,506,156,1978,184,89,169,202,160,1,108,62,66,67,204,80,4,19,20,99,0,160,180,210,24,120,135,3,149,64,40,64,28,0,0,
"CCS-0710",234802,17552,42.11206,-70.27299,B,07/08/2022 03:24:23,Argos,0,290,MC,,401677669.6,07/08/2022 03:26:49,1,2,0,-128,401677669.6,-70.27299,42.11206,-70.27299,42.11206,8,3,2263,10116,506,156,1978,183,254,153,202,3,65,4,2,153,209,145,100,64,224,245,28,94,130,18,15,44,87,214,210,35,18,32,229,66,249,83,
"CCS-0710",234802,17552,42.18299,-70.29707,A,07/08/2022 08:38:44,Argos,0,391,SR,,401677629.94,07/08/2022 08:36:29,1,3,0,-131,401677629.94,-70.29707,42.18299,-70.29707,42.18299,8,3,1062,15651,72,118,2817,185,14,220,81,37,75,32,178,188,151,36,73,194,145,159,131,130,31,171,33,254,150,194,174,58,69,49,119,248,72,77,
"CCS-0710",234802,17552,42.18299,-70.29707,A,07/08/2022 08:38:44,Argos,0,391,SR,,401677629.94,07/08/2022 08:36:45,1,3,0,-131,401677629.94,-70.29707,42.18299,-70.29707,42.18299,8,3,1062,15651,72,118,2817,221,3,73,206,93,134,211,120,255,129,55,188,155,167,158,233,132,255,158,105,123,140,202,188,187,236,236,222,221,239,223,
"CCS-0710",234802,17552,42.18299,-70.29707,A,07/08/2022 08:38:44,Argos,0,391,SR,,401677629.94,07/08/2022 08:43:00,1,3,0,-131,401677629.94,-70.29707,42.18299,-70.29707,42.18299,8,3,1062,15651,72,118,2817,210,245,169,206,72,65,129,58,209,209,239,173,45,29,222,209,45,17,17,18,210,208,193,253,124,23,117,87,172,113,136,
"CCS-0710",234802,17552,42.10868,-70.22837,A,07/08/2022 08:52:43,Argos,0,315,A1,,401677664.93,07/08/2022 08:50:07,1,3,0,-129,401677664.93,-70.22837,42.10868,-70.22837,42.10868,6,3,169,209,136,109,300,211,87,9,206,45,114,215,189,93,187,141,171,218,158,158,229,246,251,37,255,88,122,253,109,102,110,111,215,135,219,166,
"CCS-0710",234802,17552,42.10868,-70.22837,A,07/08/2022 08:52:43,Argos,0,315,A1,,401677664.93,07/08/2022 08:52:41,1,3,0,-129,401677664.93,-70.22837,42.10868,-70.22837,42.10868,6,3,169,209,136,109,300,209,91,105,206,40,65,193,154,218,102,206,228,230,206,204,236,228,218,230,206,217,165,154,218,102,90,76,229,152,216,216,
"CCS-0710",234802,17552,42.10868,-70.22837,A,07/08/2022 08:52:43,Argos,0,315,A1,,401677664.93,07/08/2022 08:55:22,1,3,0,-129,401677664.93,-70.22837,42.10868,-70.22837,42.10868,6,3,169,209,136,109,300,220,92,201,206,24,67,0,28,26,105,92,165,153,157,242,102,88,181,104,168,217,92,164,152,157,136,156,149,85,85,84,
"CCS-0710",234802,17552,42.10775,-70.2585,B,07/08/2022 10:15:56,Argos,0,0,SR,,401677657.44,07/08/2022 10:15:56,1,1,0,-120,401677657.44,-70.2585,42.10775,-70.2585,42.10775,8,3,1803,2611,1244,81,3349,179,32,137,203,78,0,178,158,74,38,204,160,100,21,152,56,131,32,152,226,56,25,5,229,18,96,200,37,44,0,0,
"CCS-0710",234802,17552,42.06578,-70.27939,B,07/08/2022 10:24:43,Argos,0,262,A1,,401677666.89,07/08/2022 10:22:32,1,2,0,-127,401677666.89,-70.27939,42.06578,-70.27939,42.06578,6,3,1342,81866,22,95,3782,185,100,153,203,43,192,218,46,79,133,79,144,52,29,150,65,65,32,156,130,82,25,41,10,234,124,14,131,67,64,0,
"CCS-0710",234802,17552,42.06578,-70.27939,B,07/08/2022 10:24:43,Argos,0,262,A1,,401677666.89,07/08/2022 10:26:54,1,2,0,-127,401677666.89,-70.27939,42.06578,-70.27939,42.06578,6,3,1342,81866,22,95,3782,176,3,137,203,34,1,16,38,70,2,201,1,146,66,40,91,33,32,144,130,216,21,4,133,22,160,72,41,56,0,0,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:34:17,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,191,208,169,207,14,193,24,2,138,101,135,32,20,11,146,60,129,160,184,145,176,9,4,228,174,128,40,27,53,32,32,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:34:32,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,179,66,41,207,0,193,156,54,73,149,203,241,210,214,43,141,32,8,46,36,89,1,65,25,163,16,10,13,73,0,0,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:35:54,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,182,68,169,206,246,128,252,56,64,114,135,176,4,116,178,58,128,32,96,161,160,120,144,235,144,35,164,113,80,0,0,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:40:40,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,19,195,185,202,6,127,141,21,152,27,143,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:41:12,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,220,191,169,206,248,64,11,100,187,107,123,75,187,75,187,244,183,255,187,103,120,187,211,255,139,248,247,207,254,3,60,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:41:27,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,187,200,137,206,238,193,136,48,66,2,69,233,242,8,156,53,141,144,88,241,236,104,130,231,147,227,196,30,56,0,0,
"CCS-0710",234802,17552,42.04312,-70.30358,0,07/08/2022 11:34:54,Argos,0,430,NP,,401677619.54,07/08/2022 11:41:42,1,6,0,-131,401677619.54,-70.30358,42.04312,-70.30358,42.04312,48,3,2469,7213,845,19,614,180,178,153,206,231,1,116,56,65,114,137,65,146,15,152,86,10,16,136,146,124,84,131,103,143,66,100,20,48,0,0,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:47:49,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,215,103,9,206,220,184,213,243,0,0,240,0,240,2,18,240,1,240,1,241,17,239,17,17,225,17,31,17,20,33,17,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:52:32,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,210,51,73,206,216,0,73,47,191,245,127,253,55,179,44,219,52,211,36,147,37,147,73,180,209,36,153,108,183,233,182,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:52:54,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,179,217,57,206,206,192,186,44,65,227,42,192,22,205,136,189,129,33,139,214,255,13,20,61,77,78,212,83,213,212,155,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:54:05,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,4,1,208,188,193,153,184,52,231,247,192,5,0,140,79,253,72,4,2,112,64,0,0,,,,,,,,,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:54:20,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,196,133,186,137,169,88,17,51,207,48,243,3,219,76,129,59,224,67,250,165,231,161,210,51,96,100,221,222,203,128,252,
"CCS-0710",234802,17552,42.1534,-70.45996,B,07/08/2022 11:59:09,Argos,0,37,SR,,401677645.36,07/08/2022 11:58:51,1,2,0,-134,401677645.36,-70.45996,42.1534,-70.45996,42.1534,8,3,5296,9354,2998,56,4224,53,212,9,200,231,128,0,4,81,53,128,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.10187,-70.33463,1,07/08/2022 11:47:48,Argos,0,0,NK,,401677627.85,07/08/2022 11:58:51,1,1,0,-135,401677627.85,-70.33463,42.10187,-70.33463,42.10187,46,3,1468,3802,567,102,239,53,212,9,200,230,128,0,4,81,53,128,,,,,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.1534,-70.45996,B,07/08/2022 11:59:09,Argos,0,37,SR,,401677645.36,07/08/2022 11:59:28,1,2,0,-134,401677645.36,-70.45996,42.1534,-70.45996,42.1534,8,3,5296,9354,2998,56,4224,190,255,137,206,181,193,70,42,64,131,197,209,66,182,140,140,163,68,41,36,145,27,32,233,36,48,209,10,8,0,1,
"CCS-0710",234802,17552,42.11162,-70.33029,A,07/08/2022 13:12:42,Argos,0,18,NN,,401677672.5,07/08/2022 13:12:33,1,2,0,-135,401677672.5,-70.33029,42.11162,-70.33029,42.11162,6,3,12796,50973,3212,2,2924,70,178,241,202,10,128,0,12,130,51,227,195,129,2,0,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.10182,-70.28708,0,07/08/2022 13:14:39,Argos,0,450,NP,,401677648.45,07/08/2022 13:12:33,1,6,0,-120,401677648.45,-70.28708,42.10182,-70.28708,42.10182,46,3,1724,7385,402,93,340,70,178,249,202,10,128,0,12,130,51,227,195,129,2,0,,,,,,,,,,,,,,,,,
"CCS-0710",234802,17552,42.11162,-70.33029,A,07/08/2022 13:12:42,Argos,0,18,NN,,401677672.5,07/08/2022 13:12:52,1,2,0,-135,401677672.5,-70.33029,42.11162,-70.33029,42.11162,6,3,12796,50973,3212,2,2924,178,83,89,204,121,128,224,28,15,5,7,112,224,202,203,13,235,193,197,81,60,130,72,150,136,190,10,91,21,64,0,
